"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","EMPINDUS","MFG","THND_PER","Q","2013-Q2",2889.6,
"POL","EMPINDUS","MFG","THND_PER","Q","2013-Q3",3045.2,
"POL","EMPINDUS","MFG","THND_PER","Q","2013-Q4",3075.4,
"POL","EMPINDUS","MFG","THND_PER","Q","2014-Q1",2992.5,
"POL","EMPINDUS","MFG","THND_PER","Q","2014-Q2",2984.3,
"POL","EMPINDUS","MFG","THND_PER","Q","2014-Q3",3058.8,
"POL","EMPINDUS","MFG","THND_PER","Q","2014-Q4",3107.9,
"POL","EMPINDUS","MFG","THND_PER","Q","2015-Q1",3126.3,
"POL","EMPINDUS","MFG","THND_PER","Q","2015-Q2",3107.1,
"POL","EMPINDUS","MFG","THND_PER","Q","2015-Q3",3069.1,
"POL","EMPINDUS","MFG","THND_PER","Q","2015-Q4",3124.6,
"POL","EMPINDUS","MFG","THND_PER","Q","2016-Q1",3230.7,
"POL","EMPINDUS","MFG","THND_PER","Q","2016-Q2",3326.8,
"POL","EMPINDUS","MFG","THND_PER","Q","2016-Q3",3278.4,
"POL","EMPINDUS","MFG","THND_PER","Q","2016-Q4",3279.6,
"POL","EMPINDUS","MFG","THND_PER","Q","2017-Q1",3394.2,
"POL","EMPINDUS","MFG","THND_PER","Q","2017-Q2",3495,
"POL","EMPINDUS","MFG","THND_PER","Q","2017-Q3",3401.9,
"POL","EMPINDUS","MFG","THND_PER","Q","2017-Q4",3388.4,
"POL","EMPINDUS","MFG","THND_PER","Q","2018-Q1",3497.9,
"POL","EMPINDUS","MFG","THND_PER","Q","2018-Q2",3446.2,
"POL","EMPINDUS","MFG","THND_PER","Q","2018-Q3",3451.5,
"POL","EMPINDUS","MFG","THND_PER","Q","2018-Q4",3459.8,
"POL","EMPINDUS","MFG","THND_PER","Q","2019-Q1",3463.2,
"POL","EMPINDUS","MFG","THND_PER","Q","2019-Q2",3441,
"POL","EMPINDUS","MFG","THND_PER","Q","2019-Q3",3365.2,
"POL","EMPINDUS","MFG","THND_PER","Q","2019-Q4",3302.5,
"POL","EMPINDUS","MFG","THND_PER","Q","2020-Q1",3301.2,
"POL","EMPINDUS","MFG","THND_PER","Q","2020-Q2",3289,
"POL","EMPINDUS","MFG","THND_PER","Q","2020-Q3",3250.7,
"POL","EMPINDUS","MFG","THND_PER","Q","2020-Q4",3245.3,
"POL","EMPINDUS","MFG","THND_PER","Q","2021-Q1",3239.9,
"POL","EMPINDUS","MFG","THND_PER","Q","2021-Q2",3202.9,
"POL","EMPINDUS","MFG","THND_PER","Q","2021-Q3",3234.4,
"POL","EMPINDUS","MFG","THND_PER","Q","2021-Q4",3249.7,
"POL","EMPINDUS","MFG","THND_PER","Q","2022-Q1",3335.4,
"POL","EMPINDUS","MFG","THND_PER","Q","2022-Q2",3251.1,
"POL","EMPINDUS","MFG","THND_PER","Q","2022-Q3",3173,
"POL","EMPINDUS","MFG","THND_PER","Q","2022-Q4",3306.2,
"POL","EMPINDUS","SERV","THND_PER","Q","2000-Q1",7384.763,
"POL","EMPINDUS","SERV","THND_PER","Q","2000-Q2",7345.612,
"POL","EMPINDUS","SERV","THND_PER","Q","2000-Q3",7311.922,
"POL","EMPINDUS","SERV","THND_PER","Q","2000-Q4",7275.703,
"POL","EMPINDUS","SERV","THND_PER","Q","2001-Q1",7206.538,
"POL","EMPINDUS","SERV","THND_PER","Q","2001-Q2",7165.327,
"POL","EMPINDUS","SERV","THND_PER","Q","2001-Q3",7159.162,
"POL","EMPINDUS","SERV","THND_PER","Q","2001-Q4",7124.573,
"POL","EMPINDUS","SERV","THND_PER","Q","2002-Q1",7145.329,
"POL","EMPINDUS","SERV","THND_PER","Q","2002-Q2",7165.485,
"POL","EMPINDUS","SERV","THND_PER","Q","2002-Q3",7197.403,
"POL","EMPINDUS","SERV","THND_PER","Q","2002-Q4",7225.482,
"POL","EMPINDUS","SERV","THND_PER","Q","2003-Q1",7214.005,
"POL","EMPINDUS","SERV","THND_PER","Q","2003-Q2",7254.446,
"POL","EMPINDUS","SERV","THND_PER","Q","2003-Q3",7202.299,
"POL","EMPINDUS","SERV","THND_PER","Q","2003-Q4",7238.049,
"POL","EMPINDUS","SERV","THND_PER","Q","2004-Q1",7303.362,
"POL","EMPINDUS","SERV","THND_PER","Q","2004-Q2",7319.729,
"POL","EMPINDUS","SERV","THND_PER","Q","2004-Q3",7352.015,
"POL","EMPINDUS","SERV","THND_PER","Q","2004-Q4",7415.294,
"POL","EMPINDUS","SERV","THND_PER","Q","2005-Q1",7461.088,
"POL","EMPINDUS","SERV","THND_PER","Q","2005-Q2",7479.726,
"POL","EMPINDUS","SERV","THND_PER","Q","2005-Q3",7582.334,
"POL","EMPINDUS","SERV","THND_PER","Q","2005-Q4",7674.052,
"POL","EMPINDUS","SERV","THND_PER","Q","2006-Q1",7740.487,
"POL","EMPINDUS","SERV","THND_PER","Q","2006-Q2",7886.229,
"POL","EMPINDUS","SERV","THND_PER","Q","2006-Q3",7996.438,
"POL","EMPINDUS","SERV","THND_PER","Q","2006-Q4",8081.545,
"POL","EMPINDUS","SERV","THND_PER","Q","2007-Q1",8206.616,
"POL","EMPINDUS","SERV","THND_PER","Q","2007-Q2",8277.904,
"POL","EMPINDUS","SERV","THND_PER","Q","2007-Q3",8361.117,
"POL","EMPINDUS","SERV","THND_PER","Q","2007-Q4",8434.463,
"POL","EMPINDUS","SERV","THND_PER","Q","2008-Q1",8469.34,
"POL","EMPINDUS","SERV","THND_PER","Q","2008-Q2",8516.71,
"POL","EMPINDUS","SERV","THND_PER","Q","2008-Q3",8576.963,
"POL","EMPINDUS","SERV","THND_PER","Q","2008-Q4",8667.288,
"POL","EMPINDUS","SERV","THND_PER","Q","2009-Q1",8777.82,
"POL","EMPINDUS","SERV","THND_PER","Q","2009-Q2",8807.453,
"POL","EMPINDUS","SERV","THND_PER","Q","2009-Q3",8805.032,
"POL","EMPINDUS","SERV","THND_PER","Q","2009-Q4",8917.294,
"POL","EMPINDUS","SERV","THND_PER","Q","2010-Q1",8697.218,
"POL","EMPINDUS","SERV","THND_PER","Q","2010-Q2",8771.802,
"POL","EMPINDUS","SERV","THND_PER","Q","2010-Q3",8820.355,
"POL","EMPINDUS","SERV","THND_PER","Q","2010-Q4",8785.825,
"POL","EMPINDUS","SERV","THND_PER","Q","2011-Q1",8765.818,
"POL","EMPINDUS","SERV","THND_PER","Q","2011-Q2",8765.614,
"POL","EMPINDUS","SERV","THND_PER","Q","2011-Q3",8777.569,
"POL","EMPINDUS","SERV","THND_PER","Q","2011-Q4",8819.598,
"POL","EMPINDUS","SERV","THND_PER","Q","2012-Q1",8879.066,
"POL","EMPINDUS","SERV","THND_PER","Q","2012-Q2",8885.034,
"POL","EMPINDUS","SERV","THND_PER","Q","2012-Q3",8867.439,
"POL","EMPINDUS","SERV","THND_PER","Q","2012-Q4",8930.061,
"POL","EMPINDUS","SERV","THND_PER","Q","2013-Q1",8951.177,
"POL","EMPINDUS","SERV","THND_PER","Q","2013-Q2",8935.591,
"POL","EMPINDUS","SERV","THND_PER","Q","2013-Q3",8899.021,
"POL","EMPINDUS","SERV","THND_PER","Q","2013-Q4",9010.412,
"POL","EMPINDUS","SERV","THND_PER","Q","2014-Q1",9137.857,
"POL","EMPINDUS","SERV","THND_PER","Q","2014-Q2",9204.57,
"POL","EMPINDUS","SERV","THND_PER","Q","2014-Q3",9257.747,
"POL","EMPINDUS","SERV","THND_PER","Q","2014-Q4",9223.625,
"POL","EMPINDUS","SERV","THND_PER","Q","2015-Q1",9211.979,
"POL","EMPINDUS","SERV","THND_PER","Q","2015-Q2",9294.73,
"POL","EMPINDUS","SERV","THND_PER","Q","2015-Q3",9385.959,
"POL","EMPINDUS","SERV","THND_PER","Q","2015-Q4",9457.632,
"POL","EMPINDUS","SERV","THND_PER","Q","2016-Q1",9374.687,
"POL","EMPINDUS","SERV","THND_PER","Q","2016-Q2",9345.346,
"POL","EMPINDUS","SERV","THND_PER","Q","2016-Q3",9418.403,
"POL","EMPINDUS","SERV","THND_PER","Q","2016-Q4",9518.563,
"POL","EMPINDUS","SERV","THND_PER","Q","2017-Q1",9517.108,
"POL","EMPINDUS","SERV","THND_PER","Q","2017-Q2",9554.038,
"POL","EMPINDUS","SERV","THND_PER","Q","2017-Q3",9567.736,
"POL","EMPINDUS","SERV","THND_PER","Q","2017-Q4",9639.817,
"POL","EMPINDUS","SERV","THND_PER","Q","2018-Q1",9678.988,
"POL","EMPINDUS","SERV","THND_PER","Q","2018-Q2",9775.984,
"POL","EMPINDUS","SERV","THND_PER","Q","2018-Q3",9742.764,
"POL","EMPINDUS","SERV","THND_PER","Q","2018-Q4",9552.064,
"POL","EMPINDUS","SERV","THND_PER","Q","2019-Q1",9618.615,
"POL","EMPINDUS","SERV","THND_PER","Q","2019-Q2",9761.954,
"POL","EMPINDUS","SERV","THND_PER","Q","2019-Q3",9753.462,
"POL","EMPINDUS","SERV","THND_PER","Q","2019-Q4",9672.868,
"POL","EMPINDUS","SERV","THND_PER","Q","2020-Q1",9785.795,
"POL","EMPINDUS","SERV","THND_PER","Q","2020-Q2",9537.053,
"POL","EMPINDUS","SERV","THND_PER","Q","2020-Q3",9704.566,
"POL","EMPINDUS","SERV","THND_PER","Q","2020-Q4",9749.085,
"POL","EMPINDUS","SERV","THND_PER","Q","2021-Q1",9913.984,
"POL","EMPINDUS","SERV","THND_PER","Q","2021-Q2",10125.9,
"POL","EMPINDUS","SERV","THND_PER","Q","2021-Q3",10285.36,
"POL","EMPINDUS","SERV","THND_PER","Q","2021-Q4",10251.86,
"POL","EMPINDUS","SERV","THND_PER","Q","2022-Q1",10149.07,
"POL","EMPINDUS","SERV","THND_PER","Q","2022-Q2",10159.77,
"POL","EMPINDUS","SERV","THND_PER","Q","2022-Q3",10211.37,
"POL","EMPINDUS","SERV","THND_PER","Q","2022-Q4",10396.59,
"PRT","EMPINDUS","AGR","THND_PER","Q","1998-Q1",640.7327,
"PRT","EMPINDUS","AGR","THND_PER","Q","1998-Q2",641.0881,
"PRT","EMPINDUS","AGR","THND_PER","Q","1998-Q3",623.1057,
"PRT","EMPINDUS","AGR","THND_PER","Q","1998-Q4",610.4734,
"PRT","EMPINDUS","AGR","THND_PER","Q","1999-Q1",611.0277,
"PRT","EMPINDUS","AGR","THND_PER","Q","1999-Q2",593.0734,
"PRT","EMPINDUS","AGR","THND_PER","Q","1999-Q3",594.6782,
"PRT","EMPINDUS","AGR","THND_PER","Q","1999-Q4",604.0208,
"PRT","EMPINDUS","AGR","THND_PER","Q","2000-Q1",601.8022,
"PRT","EMPINDUS","AGR","THND_PER","Q","2000-Q2",602.3717,
"PRT","EMPINDUS","AGR","THND_PER","Q","2000-Q3",623.004,
"PRT","EMPINDUS","AGR","THND_PER","Q","2000-Q4",633.5221,
"PRT","EMPINDUS","AGR","THND_PER","Q","2001-Q1",638.4423,
"PRT","EMPINDUS","AGR","THND_PER","Q","2001-Q2",640.2319,
"PRT","EMPINDUS","AGR","THND_PER","Q","2001-Q3",626.9225,
"PRT","EMPINDUS","AGR","THND_PER","Q","2001-Q4",622.2034,
"PRT","EMPINDUS","AGR","THND_PER","Q","2002-Q1",614.5552,
"PRT","EMPINDUS","AGR","THND_PER","Q","2002-Q2",618.1702,
"PRT","EMPINDUS","AGR","THND_PER","Q","2002-Q3",617.0864,
"PRT","EMPINDUS","AGR","THND_PER","Q","2002-Q4",614.0883,
"PRT","EMPINDUS","AGR","THND_PER","Q","2003-Q1",628.7728,
"PRT","EMPINDUS","AGR","THND_PER","Q","2003-Q2",633.4351,
"PRT","EMPINDUS","AGR","THND_PER","Q","2003-Q3",621.121,
"PRT","EMPINDUS","AGR","THND_PER","Q","2003-Q4",610.9711,
"PRT","EMPINDUS","AGR","THND_PER","Q","2004-Q1",604.2372,
"PRT","EMPINDUS","AGR","THND_PER","Q","2004-Q2",592.866,
"PRT","EMPINDUS","AGR","THND_PER","Q","2004-Q3",590.172,
"PRT","EMPINDUS","AGR","THND_PER","Q","2004-Q4",599.6248,
"PRT","EMPINDUS","AGR","THND_PER","Q","2005-Q1",589.9473,
"PRT","EMPINDUS","AGR","THND_PER","Q","2005-Q2",582.1406,
"PRT","EMPINDUS","AGR","THND_PER","Q","2005-Q3",588.0632,
"PRT","EMPINDUS","AGR","THND_PER","Q","2005-Q4",590.0489,
"PRT","EMPINDUS","AGR","THND_PER","Q","2006-Q1",587.9198,
"PRT","EMPINDUS","AGR","THND_PER","Q","2006-Q2",593.1802,
"PRT","EMPINDUS","AGR","THND_PER","Q","2006-Q3",591.7729,
"PRT","EMPINDUS","AGR","THND_PER","Q","2006-Q4",578.0271,
"PRT","EMPINDUS","AGR","THND_PER","Q","2007-Q1",587.8304,
"PRT","EMPINDUS","AGR","THND_PER","Q","2007-Q2",583.8859,
"PRT","EMPINDUS","AGR","THND_PER","Q","2007-Q3",583.1813,
"PRT","EMPINDUS","AGR","THND_PER","Q","2007-Q4",582.4025,
"PRT","EMPINDUS","AGR","THND_PER","Q","2008-Q1",587.9281,
"PRT","EMPINDUS","AGR","THND_PER","Q","2008-Q2",585.9536,
"PRT","EMPINDUS","AGR","THND_PER","Q","2008-Q3",585.0064,
"PRT","EMPINDUS","AGR","THND_PER","Q","2008-Q4",582.4119,
"PRT","EMPINDUS","AGR","THND_PER","Q","2009-Q1",566.845,
"PRT","EMPINDUS","AGR","THND_PER","Q","2009-Q2",562.9037,
"PRT","EMPINDUS","AGR","THND_PER","Q","2009-Q3",568.3075,
"PRT","EMPINDUS","AGR","THND_PER","Q","2009-Q4",576.4437,
"PRT","EMPINDUS","AGR","THND_PER","Q","2010-Q1",571.4386,
"PRT","EMPINDUS","AGR","THND_PER","Q","2010-Q2",554.2149,
"PRT","EMPINDUS","AGR","THND_PER","Q","2010-Q3",539.2498,
"PRT","EMPINDUS","AGR","THND_PER","Q","2010-Q4",528.7966,
"PRT","EMPINDUS","AGR","THND_PER","Q","2011-Q1",502.2479,
"PRT","EMPINDUS","AGR","THND_PER","Q","2011-Q2",487.6732,
"PRT","EMPINDUS","AGR","THND_PER","Q","2011-Q3",469.9929,
"PRT","EMPINDUS","AGR","THND_PER","Q","2011-Q4",469.8861,
"PRT","EMPINDUS","AGR","THND_PER","Q","2012-Q1",491.4703,
"PRT","EMPINDUS","AGR","THND_PER","Q","2012-Q2",497.2383,
"PRT","EMPINDUS","AGR","THND_PER","Q","2012-Q3",491.6548,
"PRT","EMPINDUS","AGR","THND_PER","Q","2012-Q4",480.4367,
"PRT","EMPINDUS","AGR","THND_PER","Q","2013-Q1",462.4593,
"PRT","EMPINDUS","AGR","THND_PER","Q","2013-Q2",463.3334,
"PRT","EMPINDUS","AGR","THND_PER","Q","2013-Q3",448.1646,
"PRT","EMPINDUS","AGR","THND_PER","Q","2013-Q4",433.4428,
"PRT","EMPINDUS","AGR","THND_PER","Q","2014-Q1",411.7637,
"PRT","EMPINDUS","AGR","THND_PER","Q","2014-Q2",394.2453,
"PRT","EMPINDUS","AGR","THND_PER","Q","2014-Q3",382.6939,
"PRT","EMPINDUS","AGR","THND_PER","Q","2014-Q4",364.7971,
"PRT","EMPINDUS","AGR","THND_PER","Q","2015-Q1",355.5704,
"PRT","EMPINDUS","AGR","THND_PER","Q","2015-Q2",348.6046,
"PRT","EMPINDUS","AGR","THND_PER","Q","2015-Q3",332.3587,
"PRT","EMPINDUS","AGR","THND_PER","Q","2015-Q4",329.6663,
"PRT","EMPINDUS","AGR","THND_PER","Q","2016-Q1",314.2865,
"PRT","EMPINDUS","AGR","THND_PER","Q","2016-Q2",315.0179,
"PRT","EMPINDUS","AGR","THND_PER","Q","2016-Q3",320.3668,
"PRT","EMPINDUS","AGR","THND_PER","Q","2016-Q4",320.8288,
"PRT","EMPINDUS","AGR","THND_PER","Q","2017-Q1",315.6561,
"PRT","EMPINDUS","AGR","THND_PER","Q","2017-Q2",309.9129,
"PRT","EMPINDUS","AGR","THND_PER","Q","2017-Q3",294.5962,
"PRT","EMPINDUS","AGR","THND_PER","Q","2017-Q4",293.5348,
"PRT","EMPINDUS","AGR","THND_PER","Q","2018-Q1",295.9834,
"PRT","EMPINDUS","AGR","THND_PER","Q","2018-Q2",299.4017,
"PRT","EMPINDUS","AGR","THND_PER","Q","2018-Q3",292.4285,
"PRT","EMPINDUS","AGR","THND_PER","Q","2018-Q4",286.3864,
"PRT","EMPINDUS","AGR","THND_PER","Q","2019-Q1",288.0265,
"PRT","EMPINDUS","AGR","THND_PER","Q","2019-Q2",274.4044,
"PRT","EMPINDUS","AGR","THND_PER","Q","2019-Q3",262.9032,
"PRT","EMPINDUS","AGR","THND_PER","Q","2019-Q4",251.8659,
"PRT","EMPINDUS","AGR","THND_PER","Q","2020-Q1",270.0339,
"PRT","EMPINDUS","AGR","THND_PER","Q","2020-Q2",279.6281,
"PRT","EMPINDUS","AGR","THND_PER","Q","2020-Q3",258.5276,
"PRT","EMPINDUS","AGR","THND_PER","Q","2020-Q4",223.8104,
"PRT","EMPINDUS","AGR","THND_PER","Q","2021-Q1",146.6318,
"PRT","EMPINDUS","AGR","THND_PER","Q","2021-Q2",126.1935,
"PRT","EMPINDUS","AGR","THND_PER","Q","2021-Q3",120.0614,
"PRT","EMPINDUS","AGR","THND_PER","Q","2021-Q4",129.4133,
"PRT","EMPINDUS","AGR","THND_PER","Q","2022-Q1",136.1475,
"PRT","EMPINDUS","AGR","THND_PER","Q","2022-Q2",140.9147,
"PRT","EMPINDUS","AGR","THND_PER","Q","2022-Q3",131.0377,
"PRT","EMPINDUS","AGR","THND_PER","Q","2022-Q4",127.7001,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","1998-Q1",499.2,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","1998-Q2",509.3,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","1998-Q3",519.2,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","1998-Q4",533.4,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","1999-Q1",532.9,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","1999-Q2",527.3,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","1999-Q3",541.8,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","1999-Q4",547.7,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2000-Q1",582.4,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2000-Q2",590.6,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2000-Q3",604.6,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2000-Q4",597.4,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2001-Q1",583.2,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2001-Q2",564.5,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2001-Q3",575.5,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2001-Q4",592.1,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2002-Q1",607.7,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2002-Q2",612,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2002-Q3",629.9,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2002-Q4",623.8,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2003-Q1",594,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2003-Q2",597.9,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2003-Q3",575.1,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2003-Q4",567.3,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2004-Q1",557.4,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2004-Q2",552.8,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2004-Q3",547.9,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2004-Q4",534.1,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2005-Q1",539.9,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2005-Q2",549.7,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2005-Q3",565.5,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2005-Q4",561.2,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2006-Q1",548,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2006-Q2",553.9,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2006-Q3",551.8,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2006-Q4",558.3,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2007-Q1",556.7,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2007-Q2",561,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2007-Q3",577.8,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2007-Q4",587.7,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2008-Q1",545.4,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2008-Q2",544.2,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2008-Q3",543.5,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2008-Q4",525.3,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2009-Q1",500.3,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2009-Q2",498.4,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2009-Q3",486,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2009-Q4",474.3,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2010-Q1",463.4,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2010-Q2",463.4,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2010-Q3",473.5,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2010-Q4",467,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2011-Q1",431,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2011-Q2",437.7,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2011-Q3",423.7,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2011-Q4",400,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2012-Q1",373.3,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2012-Q2",361.7,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2012-Q3",340.1,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2012-Q4",297.1,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2013-Q1",300.6,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2013-Q2",289.2,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2013-Q3",278.9,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2013-Q4",284.7,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2014-Q1",278.7,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2014-Q2",264.8,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2014-Q3",283.3,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2014-Q4",276.4,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2015-Q1",270.6,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2015-Q2",277.6,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2015-Q3",278.5,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2015-Q4",283.3,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2016-Q1",287.7,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2016-Q2",285.3,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2016-Q3",283.9,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2016-Q4",302.3,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2017-Q1",303.7,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2017-Q2",315.5,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2017-Q3",294.5,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2017-Q4",316.3,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2018-Q1",303.9,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2018-Q2",315.7,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2018-Q3",310.2,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2018-Q4",298.1,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2019-Q1",308.7,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2019-Q2",306.1,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2019-Q3",307.7,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2019-Q4",295.7,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2020-Q1",302.3,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2020-Q2",291.4,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2020-Q3",307.6,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2020-Q4",287.1,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2021-Q1",305.9,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2021-Q2",297.5,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2021-Q3",298.2,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2021-Q4",320.1,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2022-Q1",308.9,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2022-Q2",305.2,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2022-Q3",324.9,
"PRT","EMPINDUS","CONSTR","THND_PER","Q","2022-Q4",325.5,
"PRT","EMPINDUS","INDUSCONSTR","THND_PER","Q","1998-Q1",1691.591,
"PRT","EMPINDUS","INDUSCONSTR","THND_PER","Q","1998-Q2",1703.636,
"PRT","EMPINDUS","INDUSCONSTR","THND_PER","Q","1998-Q3",1701.493,
"PRT","EMPINDUS","INDUSCONSTR","THND_PER","Q","1998-Q4",1707.181,
"PRT","EMPINDUS","INDUSCONSTR","THND_PER","Q","1999-Q1",1698.788,
"PRT","EMPINDUS","INDUSCONSTR","THND_PER","Q","1999-Q2",1680.377,
"PRT","EMPINDUS","INDUSCONSTR","THND_PER","Q","1999-Q3",1693.885,
"PRT","EMPINDUS","INDUSCONSTR","THND_PER","Q","1999-Q4",1682.451,
"PRT","EMPINDUS","INDUSCONSTR","THND_PER","Q","2000-Q1",1714.917,
"PRT","EMPINDUS","INDUSCONSTR","THND_PER","Q","2000-Q2",1727.847,
"PRT","EMPINDUS","INDUSCONSTR","THND_PER","Q","2000-Q3",1738.242,
"PRT","EMPINDUS","INDUSCONSTR","THND_PER","Q","2000-Q4",1752.995,
"PRT","EMPINDUS","INDUSCONSTR","THND_PER","Q","2001-Q1",1743.045,
"PRT","EMPINDUS","INDUSCONSTR","THND_PER","Q","2001-Q2",1713.296,
"PRT","EMPINDUS","INDUSCONSTR","THND_PER","Q","2001-Q3",1732.005,
"PRT","EMPINDUS","INDUSCONSTR","THND_PER","Q","2001-Q4",1726.855,
"PRT","EMPINDUS","INDUSCONSTR","THND_PER","Q","2002-Q1",1730.344,
"PRT","EMPINDUS","INDUSCONSTR","THND_PER","Q","2002-Q2",1725.937,
"PRT","EMPINDUS","INDUSCONSTR","THND_PER","Q","2002-Q3",1737.473,
"PRT","EMPINDUS","INDUSCONSTR","THND_PER","Q","2002-Q4",1717.146,
"PRT","EMPINDUS","INDUSCONSTR","THND_PER","Q","2003-Q1",1678.702,
"PRT","EMPINDUS","INDUSCONSTR","THND_PER","Q","2003-Q2",1674.98,
"PRT","EMPINDUS","INDUSCONSTR","THND_PER","Q","2003-Q3",1634.781,
"PRT","EMPINDUS","INDUSCONSTR","THND_PER","Q","2003-Q4",1622.838,
